latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,field_15
-3.12685,104.7104,346.52,1.04,1.02,2023/09/15,701,Aqua,MODIS,93,6.1NRT,299.67,48.84,D,
-3.10576,104.7922,340.96,1.04,1.02,2023/09/15,701,Aqua,MODIS,85,6.1NRT,293.11,39.46,D,
-3.1071,104.78294,330.8,1.04,1.02,2023/09/15,701,Aqua,MODIS,77,6.1NRT,296.19,23.41,D,
-3.11778,104.70908,350.48,1.04,1.02,2023/09/15,701,Aqua,MODIS,95,6.1NRT,295.72,56.93,D,
-3.11911,104.69987,348.03,1.04,1.02,2023/09/15,701,Aqua,MODIS,94,6.1NRT,297.85,51.08,D,
-3.12044,104.69067,326.14,1.04,1.02,2023/09/15,701,Aqua,MODIS,68,6.1NRT,293.79,15.54,D,
-3.0509,105.04195,316.52,1.07,1.03,2023/09/15,701,Aqua,MODIS,33,6.1NRT,294.95,8.39,D,
-3.0353,105.02039,317.63,1.06,1.03,2023/09/15,701,Aqua,MODIS,54,6.1NRT,290.77,9.07,D,
-3.03668,105.01096,329.89,1.06,1.03,2023/09/15,701,Aqua,MODIS,81,6.1NRT,293.34,23.66,D,
-3.03943,104.99214,327.98,1.06,1.03,2023/09/15,701,Aqua,MODIS,79,6.1NRT,294.79,20.65,D,
-3.03027,104.99079,315.37,1.06,1.03,2023/09/15,701,Aqua,MODIS,47,6.1NRT,291.57,6.98,D,
-3.00738,104.63928,322.11,1.04,1.02,2023/09/15,701,Aqua,MODIS,0,6.1NRT,294.51,14.6,D,
-2.92099,105.10332,328.11,1.07,1.03,2023/09/15,701,Aqua,MODIS,79,6.1NRT,291.9,23.02,D,
-2.73522,105.43915,359.18,1.11,1.05,2023/09/15,701,Aqua,MODIS,99,6.1NRT,306.16,86.08,D,
-2.73665,105.42931,347.02,1.11,1.05,2023/09/15,701,Aqua,MODIS,93,6.1NRT,304.91,52.37,D,
-2.82602,104.61918,318.37,1.04,1.02,2023/09/15,701,Aqua,MODIS,53,6.1NRT,299.22,8.3,D,
-2.81562,104.62704,319.52,1.04,1.02,2023/09/15,701,Aqua,MODIS,67,6.1NRT,299.3,9.25,D,
-2.81695,104.61785,317.58,1.04,1.02,2023/09/15,701,Aqua,MODIS,60,6.1NRT,299.26,7.61,D,
-2.7213,105.20832,319.83,1.09,1.04,2023/09/15,701,Aqua,MODIS,67,6.1NRT,300.65,9.72,D,
-3.14387,105.08852,305.05,1.07,1.03,2023/09/15,1457,Terra,MODIS,59,6.1NRT,294.59,4.99,N,
-2.37862,104.31422,303.1,1.14,1.06,2023/09/15,1457,Terra,MODIS,49,6.1NRT,292.79,5.56,N,
-2.70681,104.32281,309.76,1.15,1.07,2023/09/15,1457,Terra,MODIS,78,6.1NRT,293.83,9.63,N,
-3.14517,105.07906,306.47,1.07,1.03,2023/09/15,1457,Terra,MODIS,65,6.1NRT,294.78,6,N,
-3.00375,104.58706,304.48,1.12,1.05,2023/09/15,1457,Terra,MODIS,58,6.1NRT,293.82,4.72,N,
-2.81382,104.62866,304.54,1.11,1.05,2023/09/15,1457,Terra,MODIS,56,6.1NRT,294.44,4.92,N,
-2.8152,104.61884,304.62,1.11,1.05,2023/09/15,1457,Terra,MODIS,57,6.1NRT,294.57,4.97,N,
-2.82721,104.11599,324.89,1.18,1.08,2023/09/15,1457,Terra,MODIS,100,6.1NRT,293.92,26.82,N,
-2.82864,104.10558,303.73,1.18,1.08,2023/09/15,1457,Terra,MODIS,57,6.1NRT,293.53,4.69,N,
-3.0856,105.06083,313.41,1.69,1.28,2023/09/16,319,Terra,MODIS,51,6.1NRT,293.87,14.47,D,
-2.81889,104.62208,302.22,2.32,1.47,2023/09/16,1826,Aqua,MODIS,48,6.1NRT,290.7,13.06,N,
-2.81708,104.6174,301.32,2.32,1.47,2023/09/16,1826,Aqua,MODIS,40,6.1NRT,290.65,11.98,N,
-3.00432,104.55535,300.63,2.33,1.48,2023/09/16,1826,Aqua,MODIS,31,6.1NRT,290.1,11.47,N,
-3.07748,105.22182,318.68,1.12,1.05,2023/09/17,646,Aqua,MODIS,71,6.1NRT,296.53,11.22,D,
-3.11946,105.23347,341.76,1.12,1.05,2023/09/17,646,Aqua,MODIS,91,6.1NRT,296.21,45.34,D,
-3.12884,105.23483,334.39,1.12,1.05,2023/09/17,646,Aqua,MODIS,86,6.1NRT,296.46,30.65,D,
-3.12743,105.24471,330.04,1.11,1.05,2023/09/17,646,Aqua,MODIS,68,6.1NRT,297.92,22.64,D,
-3.14934,105.35818,317.23,1.1,1.05,2023/09/17,646,Aqua,MODIS,66,6.1NRT,294.38,9.8,D,
-3.11307,105.14278,315.29,1.02,1.01,2023/09/18,302,Terra,MODIS,56,6.1NRT,292.6,6.56,D,
-3.11653,105.22923,304,1.65,1.26,2023/09/18,1520,Terra,MODIS,31,6.1NRT,290.57,11.14,N,
-2.86556,104.09109,307.5,1.38,1.16,2023/09/18,1522,Terra,MODIS,72,6.1NRT,290.49,10.4,N,
-3.05599,105.29683,316.77,1.95,1.36,2023/09/19,631,Aqua,MODIS,43,6.1NRT,297.18,22.54,D,
-3.01453,105.05769,320.37,2.03,1.39,2023/09/19,631,Aqua,MODIS,60,6.1NRT,294.71,27.65,D,
-3.01166,105.0503,316.7,2.03,1.39,2023/09/19,631,Aqua,MODIS,57,6.1NRT,295.23,21.57,D,
-2.67806,105.28914,322.73,1.92,1.35,2023/09/19,631,Aqua,MODIS,53,6.1NRT,292.2,38.23,D,
-1.93708,104.1599,311.36,2.29,1.47,2023/09/19,631,Aqua,MODIS,38,6.1NRT,292.65,17.33,D,
-2.98416,105.41357,306.53,4,1.86,2023/09/19,1425,Terra,MODIS,68,6.1NRT,288.06,53.1,N,
-2.36139,104.3183,308.39,1,1,2023/09/19,1853,Aqua,MODIS,74,6.1NRT,293.1,7.16,N,
-2.3703,104.31701,312.09,1,1,2023/09/19,1853,Aqua,MODIS,84,6.1NRT,293.23,9.44,N,
-3.13881,105.0877,304.94,1.01,1.01,2023/09/19,1853,Aqua,MODIS,62,6.1NRT,292.84,5.06,N,
-3.08865,105.06549,321.49,1.35,1.15,2023/09/20,245,Terra,MODIS,29,6.1NRT,298.55,14.64,D,
-2.88882,105.44474,321.63,1.28,1.12,2023/09/20,245,Terra,MODIS,27,6.1NRT,300.28,13.93,D,
-2.79444,105.36186,321.19,1.72,1.29,2023/09/20,714,Aqua,MODIS,45,6.1NRT,300.36,22.73,D,
-2.74992,104.27209,325.41,1.44,1.19,2023/09/20,714,Aqua,MODIS,69,6.1NRT,303.36,22.28,D,
-3.15242,105.08324,305.01,1,1,2023/09/20,1503,Terra,MODIS,62,6.1NRT,294.29,4.4,N,
-3.11028,104.72764,307.14,1,1,2023/09/20,1503,Terra,MODIS,70,6.1NRT,294.03,5.27,N,
-3.11152,104.7188,336.41,1,1,2023/09/20,1503,Terra,MODIS,100,6.1NRT,294.54,36.01,N,
-3.11276,104.70995,307.61,1,1,2023/09/20,1503,Terra,MODIS,72,6.1NRT,293.91,5.81,N,
-3.16953,104.23908,304.03,1.01,1,2023/09/20,1503,Terra,MODIS,58,6.1NRT,293.02,3.56,N,
-2.98448,105.42067,310.56,1.02,1.01,2023/09/20,1503,Terra,MODIS,79,6.1NRT,294.96,8.66,N,
-2.97553,105.41939,326.75,1.02,1.01,2023/09/20,1503,Terra,MODIS,100,6.1NRT,296.01,24.04,N,
-2.97679,105.41039,310.98,1.02,1.01,2023/09/20,1503,Terra,MODIS,80,6.1NRT,294.64,8.8,N,
-2.37552,104.31609,316.45,1,1,2023/09/20,1503,Terra,MODIS,93,6.1NRT,293.63,13,N,
-2.37676,104.30725,307.9,1,1,2023/09/20,1503,Terra,MODIS,73,6.1NRT,292.89,6.42,N,
-2.87097,105.44082,311.51,2.58,1.54,2023/09/21,328,Terra,MODIS,32,6.1NRT,295.41,25.53,D,
-3.14452,105.43253,311.1,2.61,1.55,2023/09/21,328,Terra,MODIS,38,6.1NRT,294.72,27.82,D,
-3.12916,105.21928,339.51,1.03,1.01,2023/09/22,659,Aqua,MODIS,88,6.1NRT,305.3,34.43,D,
-3.1305,105.21014,331.2,1.03,1.01,2023/09/22,659,Aqua,MODIS,82,6.1NRT,302.98,22.15,D,
-3.1491,105.08274,330.45,1.02,1.01,2023/09/22,659,Aqua,MODIS,81,6.1NRT,307.65,19.46,D,
-3.12013,105.21795,331.99,1.03,1.01,2023/09/22,659,Aqua,MODIS,82,6.1NRT,302.44,23.12,D,
-3.10841,105.23491,361.67,1.03,1.01,2023/09/22,659,Aqua,MODIS,100,6.1NRT,304.89,84.91,D,
-3.00908,105.03148,330.5,1.02,1.01,2023/09/22,659,Aqua,MODIS,63,6.1NRT,302.64,19.13,D,
-3.01039,105.02242,329.37,1.02,1.01,2023/09/22,659,Aqua,MODIS,24,6.1NRT,304.69,17.97,D,
-2.99349,105.07551,348.07,1.02,1.01,2023/09/22,659,Aqua,MODIS,94,6.1NRT,304.35,51.52,D,
-3.0014,105.0211,324.29,1.02,1.01,2023/09/22,659,Aqua,MODIS,70,6.1NRT,301.79,12.47,D,
-3.016,104.85741,322.9,1.01,1.01,2023/09/22,659,Aqua,MODIS,44,6.1NRT,303.92,11.58,D,
-2.9294,105.26194,336.26,1.04,1.02,2023/09/22,659,Aqua,MODIS,83,6.1NRT,300.99,28.52,D,
-2.93075,105.25276,331.5,1.04,1.02,2023/09/22,659,Aqua,MODIS,56,6.1NRT,300.93,21.1,D,
-2.92169,105.25143,355.69,1.04,1.02,2023/09/22,659,Aqua,MODIS,98,6.1NRT,300.85,67.35,D,
-2.46848,104.25226,341.91,1,1,2023/09/22,659,Aqua,MODIS,85,6.1NRT,297.33,39.55,D,
-2.38487,104.31498,323.67,1,1,2023/09/22,659,Aqua,MODIS,75,6.1NRT,304.04,13.82,D,
-3.1038,105.23532,320.94,1.38,1.16,2023/09/22,1446,Terra,MODIS,100,6.1NRT,292.95,28.39,N,
-3.10561,105.24223,312.86,1.37,1.16,2023/09/22,1446,Terra,MODIS,86,6.1NRT,292.79,16.87,N,
-3.10733,105.23009,310.17,1.38,1.16,2023/09/22,1446,Terra,MODIS,79,6.1NRT,292.93,13.77,N,
-2.4314,105.38416,303.04,1.32,1.14,2023/09/22,1446,Terra,MODIS,53,6.1NRT,292.14,5.42,N,
-2.37713,104.31071,304.76,1.56,1.23,2023/09/22,1446,Terra,MODIS,61,6.1NRT,291.01,10.39,N,
-2.38031,104.31839,318.5,1.09,1.04,2023/09/23,308,Terra,MODIS,72,6.1NRT,298.71,12.49,D,
-3.10423,105.23679,338.26,1.23,1.1,2023/09/23,308,Terra,MODIS,90,6.1NRT,297.84,45.56,D,
-3.1058,105.24763,324.66,1.23,1.1,2023/09/23,308,Terra,MODIS,81,6.1NRT,295.77,21.68,D,
-2.37441,104.31035,307.28,2.04,1.39,2023/09/23,1529,Terra,MODIS,71,6.1NRT,293.12,19.07,N,
-2.37679,104.31731,304.66,2.04,1.39,2023/09/23,1529,Terra,MODIS,61,6.1NRT,293.14,14.21,N,
-3.10456,105.23132,309.7,2.35,1.48,2023/09/23,1529,Terra,MODIS,78,6.1NRT,289.3,30.57,N,
-3.10146,105.25208,301.6,2.36,1.48,2023/09/23,1529,Terra,MODIS,43,6.1NRT,291.09,12.72,N,
-3.10917,105.24396,301.32,2.3,1.47,2023/09/23,1824,Aqua,MODIS,34,6.1NRT,288.51,19.23,N,
-3.13381,105.21696,316.85,1.21,1.09,2023/09/24,644,Aqua,MODIS,42,6.1NRT,297.02,9.71,D,
-2.98044,105.07314,313.26,1.22,1.1,2023/09/24,644,Aqua,MODIS,39,6.1NRT,293.65,7.68,D,
-2.37404,104.30798,314.11,1.34,1.15,2023/09/24,644,Aqua,MODIS,27,6.1NRT,288.64,12.49,D,
-2.37999,104.31689,328.3,1.17,1.07,2023/09/25,251,Terra,MODIS,80,6.1NRT,294.19,25.72,D,
-2.37847,104.30663,314.11,1.17,1.08,2023/09/25,251,Terra,MODIS,40,6.1NRT,291,7.74,D,
-3.05969,104.67479,317.05,1.1,1.05,2023/09/25,253,Terra,MODIS,55,6.1NRT,298.42,6.35,D,
-3.05394,104.68211,316.92,1.1,1.05,2023/09/25,253,Terra,MODIS,47,6.1NRT,298.55,6.2,D,
-2.90814,105.26679,326.13,1.05,1.02,2023/09/25,253,Terra,MODIS,78,6.1NRT,296.24,16.84,D,
-2.90678,105.25753,318.32,1.05,1.02,2023/09/25,253,Terra,MODIS,35,6.1NRT,296.24,8,D,
-2.89907,105.26807,335.5,1.05,1.02,2023/09/25,253,Terra,MODIS,86,6.1NRT,298.68,30.47,D,
-2.8977,105.25882,318.1,1.05,1.02,2023/09/25,253,Terra,MODIS,47,6.1NRT,296.31,8.56,D,
-2.9079,105.24697,331.89,2.93,1.63,2023/09/25,726,Aqua,MODIS,82,6.1NRT,296.29,108.69,D,
-2.92374,105.1445,319.86,2.87,1.62,2023/09/25,726,Aqua,MODIS,69,6.1NRT,293.82,54.72,D,
-2.8934,105.24475,340.03,2.93,1.63,2023/09/25,726,Aqua,MODIS,89,6.1NRT,295.81,168.09,D,
-3.16875,104.5976,319.77,2.57,1.54,2023/09/25,726,Aqua,MODIS,43,6.1NRT,296.97,31.93,D,
-3.16811,105.33135,312.8,2.94,1.63,2023/09/25,726,Aqua,MODIS,30,6.1NRT,294.06,21.36,D,
-3.11461,105.2182,303.4,1.18,1.08,2023/09/25,1512,Terra,MODIS,55,6.1NRT,293.33,5.65,N,
-3.10204,105.23768,313.01,1.18,1.08,2023/09/25,1512,Terra,MODIS,86,6.1NRT,293.68,13.61,N,
-3.10353,105.22723,311.1,1.18,1.08,2023/09/25,1512,Terra,MODIS,82,6.1NRT,293.8,11.58,N,
-3.10501,105.2168,320.18,1.18,1.08,2023/09/25,1512,Terra,MODIS,100,6.1NRT,294.65,21.45,N,
-3.10649,105.20638,320.86,1.18,1.08,2023/09/25,1512,Terra,MODIS,100,6.1NRT,294.04,22.41,N,
-3.08457,104.71157,305.75,1.11,1.05,2023/09/25,1512,Terra,MODIS,65,6.1NRT,293.06,6.44,N,
-3.08597,104.70173,318.43,1.11,1.05,2023/09/25,1512,Terra,MODIS,97,6.1NRT,293.43,17.52,N,
-2.99842,104.60326,305.49,1.1,1.05,2023/09/25,1512,Terra,MODIS,64,6.1NRT,293.63,5.6,N,
-2.9998,104.59351,304.57,1.1,1.05,2023/09/25,1512,Terra,MODIS,61,6.1NRT,293.51,4.94,N,
-3.0272,104.40042,306.65,1.08,1.04,2023/09/25,1512,Terra,MODIS,69,6.1NRT,292.49,6.73,N,
-3.02856,104.39086,302.82,1.08,1.04,2023/09/25,1512,Terra,MODIS,52,6.1NRT,292.25,4.21,N,
-2.503,104.20078,307.37,1.07,1.03,2023/09/25,1512,Terra,MODIS,71,6.1NRT,293.64,6.04,N,
-2.37482,104.32206,321.81,1.09,1.04,2023/09/25,1512,Terra,MODIS,100,6.1NRT,294.79,19.45,N,
-2.37619,104.31245,329.2,1.09,1.04,2023/09/25,1512,Terra,MODIS,100,6.1NRT,296.46,29.01,N,
-2.37755,104.30286,304.97,1.09,1.04,2023/09/25,1512,Terra,MODIS,19,6.1NRT,292.98,4.44,N,
-2.36558,104.32073,308.65,1.09,1.04,2023/09/25,1512,Terra,MODIS,72,6.1NRT,293.8,6.96,N,
-2.36695,104.31113,330.88,1.09,1.04,2023/09/25,1512,Terra,MODIS,100,6.1NRT,295.63,31.17,N,
-2.36832,104.30153,314.28,1.09,1.04,2023/09/25,1512,Terra,MODIS,89,6.1NRT,293.6,11.4,N,
-2.37558,104.32695,316.26,2.97,1.64,2023/09/26,334,Terra,MODIS,71,6.1NRT,289.85,44.05,D,
-2.7488,104.27864,314.78,2.99,1.64,2023/09/26,334,Terra,MODIS,68,6.1NRT,296.5,34.82,D,
-2.85854,104.7367,315.45,3.26,1.71,2023/09/26,334,Terra,MODIS,69,6.1NRT,292.54,45.05,D,
-2.86261,104.76529,323.01,3.28,1.71,2023/09/26,334,Terra,MODIS,78,6.1NRT,290.26,87.48,D,
-2.86066,104.7601,326.67,3.28,1.71,2023/09/26,334,Terra,MODIS,82,6.1NRT,290.82,109.82,D,
-3.01686,104.67417,314.51,3.25,1.7,2023/09/26,334,Terra,MODIS,39,6.1NRT,291.26,41.33,D,
-1.93903,104.15852,307,2.83,1.61,2023/09/26,334,Terra,MODIS,25,6.1NRT,289.88,14.32,D,
-2.55937,105.43044,320.28,2.1,1.41,2023/09/26,629,Aqua,MODIS,69,6.1NRT,294.53,30.73,D,
-2.37637,104.32058,318.73,2.56,1.54,2023/09/26,629,Aqua,MODIS,45,6.1NRT,293.59,42.98,D,
-2.37956,104.2979,324.06,2.57,1.54,2023/09/26,629,Aqua,MODIS,79,6.1NRT,293.69,64.65,D,
-2.36584,104.29594,330.19,2.57,1.54,2023/09/26,629,Aqua,MODIS,82,6.1NRT,291.47,91.07,D,
-2.35211,104.29398,325.62,2.57,1.54,2023/09/26,629,Aqua,MODIS,45,6.1NRT,289.21,67.08,D,
-2.34609,104.28819,321.68,2.57,1.54,2023/09/26,629,Aqua,MODIS,41,6.1NRT,289.62,54.15,D,
-3.15617,105.28361,326.16,2.21,1.44,2023/09/26,629,Aqua,MODIS,81,6.1NRT,293.39,57.39,D,
-3.14334,105.28172,314.8,2.21,1.44,2023/09/26,629,Aqua,MODIS,16,6.1NRT,295.27,21.73,D,
-3.14131,105.20107,312.84,2.24,1.45,2023/09/26,629,Aqua,MODIS,28,6.1NRT,286.84,21.78,D,
-3.11176,105.23207,318.47,2.23,1.45,2023/09/26,629,Aqua,MODIS,58,6.1NRT,292.2,32.94,D,
-3.11739,105.19258,326.7,2.24,1.45,2023/09/26,629,Aqua,MODIS,76,6.1NRT,288.8,60.65,D,
-3.12086,104.80883,316.63,2.41,1.5,2023/09/26,629,Aqua,MODIS,61,6.1NRT,294.73,21.93,D,
-3.08274,104.69386,314.55,2.46,1.51,2023/09/26,629,Aqua,MODIS,47,6.1NRT,293.75,22.65,D,
-3.03539,104.38635,321.31,2.6,1.55,2023/09/26,629,Aqua,MODIS,75,6.1NRT,295.25,50.42,D,
-2.89169,105.30841,333.93,2.18,1.43,2023/09/26,629,Aqua,MODIS,86,6.1NRT,296.18,84.05,D,
-2.91373,105.15202,312.34,2.24,1.45,2023/09/26,629,Aqua,MODIS,59,6.1NRT,294.2,16.8,D,
-2.8898,105.22896,336.99,2.21,1.44,2023/09/26,629,Aqua,MODIS,88,6.1NRT,292.12,99.01,D,
-2.87425,105.24667,328.24,2.2,1.44,2023/09/26,629,Aqua,MODIS,79,6.1NRT,288.56,62.69,D,
-2.87179,105.25923,312.93,2.19,1.44,2023/09/26,629,Aqua,MODIS,33,6.1NRT,288.14,19.31,D,
-2.87464,105.23981,327.25,2.2,1.44,2023/09/26,629,Aqua,MODIS,81,6.1NRT,288.55,62.89,D,
-2.83945,104.73565,314.13,2.42,1.5,2023/09/26,629,Aqua,MODIS,64,6.1NRT,279.52,33.87,D,
-2.84451,104.73123,316.65,2.42,1.5,2023/09/26,629,Aqua,MODIS,69,6.1NRT,281.46,41.72,D,
-2.56007,105.43568,322.46,2.1,1.41,2023/09/26,629,Aqua,MODIS,77,6.1NRT,295,39.35,D,
-3.12519,104.18803,326.67,1.02,1.01,2023/09/26,1851,Aqua,MODIS,100,6.1NRT,294.41,25.23,N,
-3.12384,104.17898,310,1.02,1.01,2023/09/26,1851,Aqua,MODIS,79,6.1NRT,292.97,9.29,N,
-3.12327,104.48209,316.54,1.01,1,2023/09/26,1851,Aqua,MODIS,93,6.1NRT,292.22,14.81,N,
-3.10636,105.24022,305.09,1,1,2023/09/26,1851,Aqua,MODIS,63,6.1NRT,292.93,5.87,N,
-3.10505,105.23136,306.23,1,1,2023/09/26,1851,Aqua,MODIS,67,6.1NRT,293.92,6.78,N,
-3.10373,105.2225,306.3,1,1,2023/09/26,1851,Aqua,MODIS,68,6.1NRT,294.33,6.6,N,
-3.10241,105.21365,316.92,1,1,2023/09/26,1851,Aqua,MODIS,94,6.1NRT,295.7,14.61,N,
-2.89587,105.31014,304.43,1,1,2023/09/26,1851,Aqua,MODIS,49,6.1NRT,293.39,5.45,N,
-2.37933,104.31853,309.07,1.02,1.01,2023/09/26,1851,Aqua,MODIS,43,6.1NRT,292.84,8.22,N,
-2.37033,104.31983,317.54,1.02,1.01,2023/09/26,1851,Aqua,MODIS,51,6.1NRT,295.32,14.15,N,
-2.36898,104.31078,325.01,1.02,1.01,2023/09/26,1851,Aqua,MODIS,100,6.1NRT,295.32,21.7,N,
-3.1233,104.17233,315.65,2.3,1.47,2023/09/27,236,Terra,MODIS,59,6.1NRT,299.83,19.29,D,
-3.12855,104.47367,315.87,2.18,1.43,2023/09/27,236,Terra,MODIS,65,6.1NRT,299.48,17.99,D,
-3.11565,105.24758,317.19,1.89,1.34,2023/09/27,236,Terra,MODIS,31,6.1NRT,300.41,16.1,D,
-3.11057,105.21418,317.26,1.9,1.35,2023/09/27,236,Terra,MODIS,37,6.1NRT,300.23,16.68,D,
-2.85794,104.76205,314.29,2.09,1.41,2023/09/27,236,Terra,MODIS,63,6.1NRT,298.02,18.21,D,
-2.89893,105.31586,316.85,1.89,1.34,2023/09/27,236,Terra,MODIS,65,6.1NRT,299.64,18.06,D,
-2.37065,104.31331,327.61,2.31,1.47,2023/09/27,236,Terra,MODIS,80,6.1NRT,301.03,64.18,D,
-2.34922,104.30016,330.35,1.32,1.14,2023/09/27,712,Aqua,MODIS,33,6.1NRT,305.47,27.26,D,
-2.34753,104.31187,343.24,1.32,1.14,2023/09/27,712,Aqua,MODIS,91,6.1NRT,304.71,56.84,D,
-2.3464,104.30547,352.24,1.32,1.14,2023/09/27,712,Aqua,MODIS,96,6.1NRT,305.32,83.62,D,
-2.36669,104.30846,330.85,1.32,1.14,2023/09/27,712,Aqua,MODIS,37,6.1NRT,305.76,25.97,D,
-2.36495,104.32015,330.09,1.32,1.14,2023/09/27,712,Aqua,MODIS,42,6.1NRT,304.89,23.48,D,
-2.37684,104.30995,340.03,1.32,1.14,2023/09/27,712,Aqua,MODIS,88,6.1NRT,307.98,47.67,D,
-2.37732,105.07629,321.52,1.49,1.2,2023/09/27,712,Aqua,MODIS,54,6.1NRT,304.21,14.75,D,
-2.66418,104.10234,322.32,1.27,1.12,2023/09/27,712,Aqua,MODIS,68,6.1NRT,301.83,13.6,D,
-2.6625,104.11359,323.79,1.27,1.12,2023/09/27,712,Aqua,MODIS,71,6.1NRT,301.97,15.58,D,
-2.74233,104.25876,322.17,1.29,1.13,2023/09/27,712,Aqua,MODIS,32,6.1NRT,304.9,12.42,D,
-2.65243,104.10535,328.63,1.27,1.12,2023/09/27,712,Aqua,MODIS,77,6.1NRT,303.63,22.91,D,
-2.65422,104.10088,327.57,1.27,1.12,2023/09/27,712,Aqua,MODIS,69,6.1NRT,304.2,20.63,D,
-2.65253,104.11211,326.52,1.27,1.12,2023/09/27,712,Aqua,MODIS,67,6.1NRT,302.25,18.84,D,
-2.83905,104.72837,319.47,1.39,1.17,2023/09/27,712,Aqua,MODIS,57,6.1NRT,300.63,14.01,D,
-2.84634,104.72239,333.09,1.38,1.16,2023/09/27,712,Aqua,MODIS,81,6.1NRT,298.87,36.62,D,
-2.84449,104.73465,356.44,1.39,1.17,2023/09/27,712,Aqua,MODIS,98,6.1NRT,301.87,107.58,D,
-2.85671,104.72393,320.59,1.38,1.16,2023/09/27,712,Aqua,MODIS,44,6.1NRT,298.75,14.72,D,
-2.85487,104.73619,366.04,1.39,1.17,2023/09/27,712,Aqua,MODIS,100,6.1NRT,303.21,152.22,D,
-2.85302,104.74847,326.08,1.39,1.17,2023/09/27,712,Aqua,MODIS,62,6.1NRT,300.02,23.04,D,
-2.86341,104.75002,317.21,1.39,1.17,2023/09/27,712,Aqua,MODIS,44,6.1NRT,298.37,10.13,D,
-2.91213,104.70715,321.94,1.38,1.16,2023/09/27,712,Aqua,MODIS,55,6.1NRT,300.47,14.34,D,
-2.85713,105.23236,323.63,1.5,1.21,2023/09/27,712,Aqua,MODIS,55,6.1NRT,299.98,23.14,D,
-2.8552,105.24567,336.74,1.5,1.21,2023/09/27,712,Aqua,MODIS,86,6.1NRT,301.19,53.46,D,
-2.86078,105.23983,343.86,1.5,1.21,2023/09/27,712,Aqua,MODIS,91,6.1NRT,301.03,73.56,D,
-2.87755,105.2017,328.88,1.49,1.21,2023/09/27,712,Aqua,MODIS,79,6.1NRT,299.86,34.11,D,
-2.87555,105.21491,326,1.49,1.21,2023/09/27,712,Aqua,MODIS,46,6.1NRT,301,25.49,D,
-2.8863,105.21651,334.03,1.49,1.21,2023/09/27,712,Aqua,MODIS,75,6.1NRT,303.62,42.36,D,
-2.91659,105.0872,317.35,1.46,1.19,2023/09/27,712,Aqua,MODIS,52,6.1NRT,300.87,11.51,D,
-2.91466,105.10017,322.08,1.46,1.2,2023/09/27,712,Aqua,MODIS,70,6.1NRT,301.58,19.61,D,
-2.8891,105.27131,333.56,1.51,1.21,2023/09/27,712,Aqua,MODIS,65,6.1NRT,302.09,36.01,D,
-2.8871,105.28468,336.48,1.51,1.21,2023/09/27,712,Aqua,MODIS,81,6.1NRT,304.87,45.9,D,
-2.8851,105.29807,334.57,1.51,1.21,2023/09/27,712,Aqua,MODIS,78,6.1NRT,306.43,42.95,D,
-2.91951,105.14082,338.87,1.47,1.2,2023/09/27,712,Aqua,MODIS,88,6.1NRT,303.29,56.72,D,
-2.91562,105.16701,320.01,1.48,1.2,2023/09/27,712,Aqua,MODIS,23,6.1NRT,300.88,14.82,D,
-2.8979,105.28629,327.77,1.51,1.21,2023/09/27,712,Aqua,MODIS,49,6.1NRT,305,23.2,D,
-2.92049,105.20811,327.98,1.49,1.21,2023/09/27,712,Aqua,MODIS,71,6.1NRT,301.54,29.49,D,
-2.9087,105.28791,332.04,1.51,1.21,2023/09/27,712,Aqua,MODIS,79,6.1NRT,302.53,32.43,D,
-2.92928,105.22294,333.42,1.49,1.21,2023/09/27,712,Aqua,MODIS,84,6.1NRT,304.14,44.17,D,
-2.92538,105.24949,326.73,1.5,1.21,2023/09/27,712,Aqua,MODIS,26,6.1NRT,306.17,24.86,D,
-2.92343,105.2628,325.58,1.5,1.21,2023/09/27,712,Aqua,MODIS,34,6.1NRT,304.34,21.11,D,
-3.11035,104.4684,331.7,1.32,1.14,2023/09/27,712,Aqua,MODIS,82,6.1NRT,299.97,30.2,D,
-3.06241,104.79216,332.81,1.39,1.17,2023/09/27,712,Aqua,MODIS,72,6.1NRT,301.21,35.16,D,
-3.1205,104.46992,341.38,1.32,1.14,2023/09/27,712,Aqua,MODIS,89,6.1NRT,303.39,51.51,D,
-3.11877,104.48164,328.76,1.32,1.14,2023/09/27,712,Aqua,MODIS,78,6.1NRT,303.09,23.83,D,
-3.13064,104.47143,329.83,1.32,1.14,2023/09/27,712,Aqua,MODIS,80,6.1NRT,302.56,25.25,D,
-3.08318,104.79527,327.23,1.39,1.17,2023/09/27,712,Aqua,MODIS,68,6.1NRT,300.25,21.3,D,
-3.09357,104.79678,320.56,1.39,1.17,2023/09/27,712,Aqua,MODIS,57,6.1NRT,300.9,11.07,D,
-3.07307,105.0112,321.36,1.44,1.19,2023/09/27,712,Aqua,MODIS,43,6.1NRT,299.39,15.8,D,
-3.08133,104.92888,318.1,1.42,1.18,2023/09/27,712,Aqua,MODIS,39,6.1NRT,299.43,10.62,D,
-3.07839,105.0189,331.99,1.44,1.19,2023/09/27,712,Aqua,MODIS,82,6.1NRT,301.12,35.61,D,
-3.08895,105.02047,323.97,1.44,1.19,2023/09/27,712,Aqua,MODIS,66,6.1NRT,301.7,20.21,D,
